dutyName,hpid,MKioskTy1,MKioskTy10,MKioskTy11,MKioskTy12,MKioskTy13,MKioskTy14,MKioskTy15,MKioskTy16,MKioskTy17,MKioskTy18,MKioskTy19,MKioskTy2,MKioskTy20,MKioskTy21,MKioskTy22,MKioskTy23,MKioskTy24,MKioskTy25,MKioskTy26,MKioskTy27,MKioskTy28,MKioskTy3,MKioskTy4,MKioskTy5,MKioskTy6,MKioskTy7,MKioskTy8,MKioskTy9,MKioskTy10Msg,MKioskTy12Msg,MKioskTy15Msg,MKioskTy27Msg,query_sido,query_sigungu,MKioskTy14Msg
성애의료재단성애병원,A1100054,Y,정보미제공,불가능,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,불가능,불가능,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,정보미제공,Y,2세 이상,,28주이상/1kg이상,,서울특별시,영등포구,
씨엠병원,A1100045,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,서울특별시,영등포구,
순천향대학교부속서울병원,A1100004,불가능,정보미제공,Y,Y,정보미제공,정보미제공,Y,불가능,불가능,불가능,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,불가능,Y,Y,Y,Y,"0세~8세/비관혈적 정복술 가능, 외과 수술 불가",1세 이상,"32주 이상, 1500g 이상",1세 이상,서울특별시,용산구,
가톨릭대학교은평성모병원,A1121013,Y,Y,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,1개월 이상,"0세부터 가능, 평일만가능","37주0일,2500g이하 저출생체중아 평일08:00-18:00가능","0세~8세,[(월,화,수,금:08:00-17:00가능), (야간/ 목요일/주말/ 공휴일 시술 불가)]",서울특별시,은평구,"0세부터 가능, 평일만 가능"
의료법인청구성심병원,A1100023,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,서울특별시,은평구,
서울대학교병원,A1100017,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,Y,Y,불가능,Y,Y,Y,불가능,불가능,Y,Y,Y,Y,Y,출생직후부터,출생직후부터,출생직후부터,출생직후부터,서울특별시,종로구,출생직후부터
강북삼성병원,A1100006,Y,정보미제공,Y,Y,정보미제공,정보미제공,Y,Y,Y,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,"최저연령,체중 제한 없음(정복술가능))","최저연령,체중 제한 없음",체중제한 없음,,서울특별시,종로구,
서울적십자병원,A1100029,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,서울특별시,종로구,
세란병원,A1100032,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,서울특별시,종로구,
국립중앙의료원,A1100052,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,불가능,정보미제공,정보미제공,정보미제공,Y,정보미제공,만7세부터 가능 / 영상의학적 중재술(불가)이 실패한 경우 24시간 수술은 가능,,,,서울특별시,중구,
의료법인풍산의료재단동부제일병원,A1100075,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,서울특별시,중랑구,
녹색병원,A1100044,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,정보미제공,Y,외래시간만 가능함,,,,서울특별시,중랑구,
서울특별시서울의료원,A1100035,Y,정보미제공,Y,정보미제공,Y,정보미제공,Y,Y,Y,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,"유아 영상의학과 도수정복만 가능(수술불가능),3개월에서 3세까지가능","소화기내과, 단순이물질 제거대상, 5kg 이상가능","재태연령 35주 이상,2000g이상 가능",,서울특별시,중랑구,
세종충남대학교병원,A1800441,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,Y,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,Y,Y,Y,Y,진료가능최저연령:0세,진료가능최저연령:0세,진료가능최저체중:300g,진료가능최저연령:0세,세종특별자치시,보듬7로,
의료법인 영제 의료재단 엔케이세종병원,A1800417,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,세종특별자치시,한누리대로,
의료법인정안의료재단중앙병원,A1700028,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,,,,,울산광역시,남구,
의료법인은성의료재단좋은삼정병원,A1700011,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,,,,,울산광역시,남구,
울산병원,A1700003,Y,Y,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,"5세이상,외과 수술만 가능",,,,울산광역시,남구,
학교법인울산공업학원울산대학교병원,A1700004,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,Y,불가능,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,0세,0세,23주 이상 400g,0세,울산광역시,동구,취학아동
의료법인송은의료재단울산시티병원,A1700025,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,,,,,울산광역시,북구,
서울산보람병원,A1700001,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,울산광역시,울주군,
의료법인동강의료재단동강병원,A1700002,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,,만 5세 이상만 가능,,,울산광역시,중구,
비에스종합병원,A1403617,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,인천광역시,강화군,
인천세종병원,A1403372,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,,,,,인천광역시,계양구,
의료법인인성의료재단한림병원,A1400014,Y,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,"평일 외래시간만 가능(10개월,10kg까지)",,,,인천광역시,계양구,
의료법인 길의료재단 길병원,A1400001,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,정보미제공,Y,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,출생직후부터,제한없음,최저체중 400g,출생직후부터,인천광역시,남동구,
인천힘찬종합병원,A1403871,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,인천광역시,남동구,
의료법인 길의료재단 길병원,A1400001,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,정보미제공,Y,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,출생직후부터,제한없음,최저체중 400g,출생직후부터,인천광역시,동구,
인천힘찬종합병원,A1403871,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,,,,,인천광역시,동구,
인천광역시의료원,A1400017,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,Y,Y,,,,,인천광역시,동구,
의료법인 성수의료재단 인천백병원,A1400007,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,,,,,인천광역시,동구,
현대유비스병원,A1400004,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,,,,,인천광역시,미추홀구,
인천사랑병원,A1400016,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,12개월& 10KG 이상,만 7세 이상 가능,,,인천광역시,미추홀구,
가톨릭대학교 인천성모병원,A1400012,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,정보미제공,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,"연령,체중 제한없음","연령,체중 제한없음","연령제한없음,최저체중:1000g",,인천광역시,부평구,
안은의료재단 부평세림병원,A1400013,Y,정보미제공,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,"개월수,체중 무관 수용가능",,,,인천광역시,부평구,
가톨릭관동대학교국제성모병원,A1400015,Y,정보미제공,정보미제공,정보미제공,Y,정보미제공,정보미제공,Y,Y,Y,정보미제공,Y,Y,Y,Y,Y,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,Y,Y,정보미제공,정보미제공,Y,,,,,인천광역시,서구,
온누리병원,A1400005,정보미제공,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,정보미제공,Y,Y,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,,,,,인천광역시,서구,
의료법인 루가의료재단 나은병원,A1400003,Y,Y,Y,정보미제공,Y,정보미제공,정보미제공,정보미제공,정보미제공,Y,정보미제공,Y,Y,정보미제공,Y,Y,정보미제공,Y,Y,정보미제공,Y,Y,Y,정보미제공,정보미제공,Y,Y,Y,36개월 이상 가능,,,,인천광역시,서구,
